PLAYERID,PLAYER,PARTNERID,POS,TEAM,OPP,TEAMNAME,STATUS,SPREAD,O/U,TOTAL,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,UD,PP,FPTS,RANGE,FLOOR,CEIL,POWN,SCHEDULE_ID,CORE_ID,CORETEAMID,REFID,OWNERSHIP
1401446,"Peter Suder",1401446,G,MIAOH,TENN,"Miami (OH)",ACTIVE,-12.5,148.5,68,36,13.69,4.98,3.71,1.08,2.05,1.37,0.44,17.4,18.67,22.38,1.81,8.69,28.61,28.61,28.66,40M,18.09,39.23,0,12070740,246242,5552,272,35
1459779,"Tre'shawn Sheppard",1459779,G,LIU,ARIZ,"Long Island University",ACTIVE,-30.5,147.5,58.5,3,0.52,0.65,0.12,0.06,0.15,0.12,0.08,0.64,1.17,1.29,0.2,0.77,1.92,1.92,1.86,5M,0,5.22,0,12051120,289319,5345,274,35
1403889,"Shawn Phillips",1403889,F,MIZZ,MIA,Missouri,ACTIVE,-1.5,145.5,72,22,7.55,4.82,0.67,0.03,2.15,0.35,1.24,8.22,12.37,13.04,1.59,5.49,16.96,16.96,16.72,24M,8.13,25.31,0,12051130,245106,8393,275,35
1480394,"Mouhamed Dioubate",1480394,F,UK,STC,Kentucky,ACTIVE,3.5,157.5,80.5,21,8.9,5.71,1.1,0.25,0.84,0.81,1,10,14.61,15.71,1.81,6.81,22,22,21.07,22M,8.74,33.4,0,12051140,289029,5445,276,35
1592594,"Jacob Furphy",1592594,G,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,1,0.27,0.08,0.05,0.03,0.06,0.03,0,0.32,0.35,0.4,0.03,0.13,0.5,0.5,0.51,5M,0,1.43,0,12051010,652315,5381,277,35
1344720,"AJ Neal",1344720,G,LIU,ARIZ,"Long Island University",ACTIVE,-30.5,147.5,58.5,3,0.74,0.21,0.22,0.11,0.25,0.1,0.03,0.96,0.95,1.17,0.13,0.43,1.48,1.48,1.53,5M,0,4.29,0,12051120,179679,5345,279,35
1473101,"Cooper Josefsberg",1473101,G,UF,PVA&M,Florida,ACTIVE,35.5,155.5,95.5,1,0.41,0.16,0.06,0.06,0.08,0.03,0.01,0.47,0.57,0.63,0.04,0.22,0.73,0.73,0.77,5M,0,2.16,0,12070420,289063,5407,280,35
1460286,"Brandon Garrison",1460286,C,UK,STC,Kentucky,ACTIVE,3.5,157.5,80.5,17,5.45,4.62,1.09,0.19,1.07,0.77,0.97,6.54,10.07,11.16,1.74,5.71,16.78,16.78,15.91,18M,15.91,15.91,0,12051140,282634,5445,281,35
1461287,"Kyle Pock",1461287,F,UNI,STJN,"Northern Iowa",ACTIVE,-10.5,132.5,61,1,0.26,0.09,0.02,0.05,0.02,0.03,0.01,0.28,0.35,0.37,0.04,0.11,0.49,0.49,0.49,5M,0,1.25,0,12050980,289300,5544,283,35
1487676,"Thomas Tillman",1487676,F,FUR,UCONN,Furman,ACTIVE,-20.5,135.5,57.5,1,0.28,0.18,0.03,0.02,0.06,0.02,0.02,0.31,0.46,0.49,0.04,0.21,0.62,0.62,0.62,5M,0,1.59,0,12051010,291200,5381,286,35
1541433,"Max Weisbrod",1541433,G,UNI,STJN,"Northern Iowa",ACTIVE,-10.5,132.5,61,28,6.05,2.47,1.45,1.64,1.29,0.7,0.18,7.5,8.52,9.97,0.88,3.92,12.54,12.54,13.25,30M,7.2,19.3,0,12050980,459404,5544,288,35
1520753,"Aaron Fine",1520753,G,PUR,QUEEN,Purdue,ACTIVE,25.5,159.5,92.5,1,0.39,0.1,0.08,0.04,0.09,0.03,0.01,0.47,0.49,0.57,0.04,0.18,0.65,0.65,0.68,5M,0,1.91,0,12051070,457465,5517,289,35
1343026,"Houston Mallette",1343026,G,BAMA,HOF,Alabama,ACTIVE,11.5,158.5,85,25,5.78,4.89,1.2,1.71,0.5,0.68,0.01,6.98,10.67,11.87,0.69,6.09,15.02,15.02,15.7,26M,7.53,23.87,0,12051090,179914,5342,290,35
1402800,"Sadiku Ibine Ayo",1402800,F,STJN,UNI,"St. John's (NY)",ACTIVE,10.5,132.5,71.5,4,0.94,0.61,0.18,0.12,0.19,0.18,0.08,1.12,1.55,1.73,0.26,0.79,2.51,2.51,2.45,5M,0,6.27,0,12050980,246652,5544,291,35
1334226,"Malachi Smith",1334226,G,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,20,4.8,2.07,3.27,0.88,1.31,1.16,0.12,8.07,6.87,10.14,1.28,5.34,14.73,14.73,14.64,22M,5.68,23.6,0,12051010,179462,5381,294,35
1521578,"Isaiah Brown",1521578,G,UF,PVA&M,Florida,ACTIVE,35.5,155.5,95.5,15.5,7.29,2.87,0.75,0.87,0.67,0.41,0.28,8.04,10.16,10.91,0.69,3.62,13.26,13.26,13.48,16M,2.91,24.05,0,12070420,457427,5407,295,35
1324348,"Nick Davidson",1324348,F,CLEM,IOWA,Clemson,ACTIVE,1.5,131.5,65,25,10.08,4.84,0.94,1.01,1.61,0.36,0.46,11.02,14.92,15.86,0.82,5.78,18.16,18.16,18.91,26M,9.63,28.19,0,12051200,179815,5374,296,35
1459516,"Thomas Haugh",1459516,F,UF,PVA&M,Florida,ACTIVE,35.5,155.5,95.5,31.5,17.72,6,1.53,1.91,1.56,0.97,0.99,19.25,23.72,25.25,1.96,7.53,31.52,31.52,31.7,32M,18.75,44.65,0,12070420,289052,5407,297,35
1522326,"Jalil Bethea",1522326,G,BAMA,HOF,Alabama,ACTIVE,11.5,158.5,85,10,4.66,1.69,0.64,0.7,0.56,0.22,0.08,5.3,6.35,6.99,0.3,2.33,8,8,8.42,12M,0.41,16.43,0,12051090,457990,5342,298,35
1459769,"Jaylen Carey",1459769,F,TENN,MIAOH,Tennessee,ACTIVE,12.5,148.5,80.5,19,6.33,5.99,1.12,0.03,0.9,0.2,0.12,7.45,12.32,13.44,0.32,7.11,15.27,15.27,15.75,20M,6.25,25.25,0,12070740,289688,5552,299,35
1402305,"Tom House",1402305,G,FUR,UCONN,Furman,ACTIVE,-20.5,135.5,57.5,24,6.26,2.38,1.31,1.25,0.6,0.49,0.12,7.57,8.64,9.95,0.61,3.69,12.28,12.28,12.72,26M,6.1,19.34,0,12051010,245498,5381,301,35
1406915,"Jestin Porter",1406915,G,CLEM,IOWA,Clemson,ACTIVE,1.5,131.5,65,28,7.88,1.8,1.13,1.46,0.86,1,0.29,9.01,9.68,10.81,1.29,2.93,14.73,14.73,14.7,30M,7.99,21.41,0,12051200,246410,5374,303,35
1413218,"Bryan Etumnu",1413218,F,WRIGH,UVA,"Wright State",ACTIVE,-17.5,146.5,64.5,2.5,0.63,0.53,0.06,0.08,0.1,0.05,0.07,0.69,1.16,1.22,0.12,0.59,1.61,1.61,1.6,5M,0,4.09,0,12051110,246190,5580,305,35
1460540,"Alex Kovatchev",1460540,G,UF,PVA&M,Florida,ACTIVE,35.5,155.5,95.5,2,0.46,0.23,0.1,0.09,0.12,0.06,0.02,0.56,0.69,0.79,0.08,0.33,1.02,1.02,1.05,5M,0,2.95,0,12070420,288837,5407,306,35
1592595,"Braylon Mullins",1592595,G,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,33,14.75,4.25,1.79,2.5,1.37,1.3,0.76,16.54,19,20.79,2.06,6.04,27.35,27.35,27.45,34M,16.17,38.73,0,12051010,652335,5381,307,35
1593343,"Jabrion Spikes",1593343,G,TENNS,ISU,"Tennessee State",ACTIVE,-24.5,147.5,61.5,16,3.73,1.51,0.63,0.38,0.92,0.62,0.25,4.36,5.24,5.87,0.87,2.14,8.16,8.16,8.02,18M,2.26,13.78,0,12051160,657253,5438,309,35
1482386,"Malachi Davis",1482386,G,LIU,ARIZ,"Long Island University",ACTIVE,-30.5,147.5,58.5,36,12.84,4.1,3.72,1.41,2.96,1.29,0.13,16.56,16.94,20.66,1.42,7.82,24.64,24.64,25.62,40M,16.17,35.07,0,12051120,288768,5345,310,35
1460375,"Jace Rayl",1460375,G,PUR,QUEEN,Purdue,ACTIVE,25.5,159.5,92.5,1,0.31,0.1,0.06,0.04,0.06,0.03,0.01,0.37,0.41,0.47,0.04,0.16,0.57,0.57,0.59,5M,0,1.66,0,12051070,289090,5517,312,35
1245853,"Joey Madimba",1245853,F,PVA&M,UF,"Prairie View",ACTIVE,-35.5,155.5,60,3,1.16,0.59,0.09,0.07,0.17,0.1,0.09,1.25,1.75,1.84,0.19,0.68,2.4,2.4,2.36,5M,0,6.03,0,12070420,158465,5407,313,35
1232543,"Liam Murphy",1232543,F,PUR,QUEEN,Purdue,ACTIVE,25.5,159.5,92.5,1,0.32,0.2,0.04,0.04,0.04,0.02,0.03,0.36,0.52,0.56,0.05,0.24,0.72,0.72,0.72,5M,0,1.84,0,12051070,149489,5517,314,35
1231124,"Dwayne Koroma",1231124,F,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,4,1.49,0.8,0.14,0.06,0.26,0.14,0.11,1.63,2.29,2.43,0.25,0.94,3.12,3.12,3.07,5M,0,7.85,0,12051010,148985,5381,316,35
1599602,"Owen Ritger",1599602,F,FUR,UCONN,Furman,ACTIVE,-20.5,135.5,57.5,1,0.21,0.15,0.05,0.01,0.06,0.01,0.02,0.26,0.36,0.41,0.03,0.2,0.48,0.48,0.5,5M,0,1.28,0,12051010,653567,5381,318,35
1595015,"Timotej Malovec",1595015,F,MIA,MIZZ,"Miami (FL)",ACTIVE,1.5,145.5,73.5,10,2.56,1.01,0.57,0.72,0.48,0.18,0.21,3.13,3.57,4.14,0.39,1.58,5.33,5.33,5.59,12M,0.67,10.51,0,12051130,655003,8393,320,35
1542666,"T.O. Barrett",1542666,G,MIZZ,MIA,Missouri,ACTIVE,-1.5,145.5,72,29,10.71,3.34,4.25,0.6,2.68,1.73,0.28,14.96,14.05,18.3,2.01,7.59,24.43,24.43,24.24,30M,13.17,35.31,0,12051130,505746,8393,322,35
1520765,"Gicarri Harris",1520765,G,PUR,QUEEN,Purdue,ACTIVE,25.5,159.5,92.5,14,4.96,1.45,0.53,0.94,0.32,0.7,0.09,5.49,6.41,6.94,0.79,1.98,9.54,9.54,9.45,16M,2.04,16.86,0,12051070,457493,5517,324,35
1401536,"RJ Godfrey",1401536,F,CLEM,IOWA,Clemson,ACTIVE,1.5,131.5,65,28,12.31,5.76,1.51,0.09,1.86,0.59,0.68,13.82,18.07,19.58,1.27,7.27,23.43,23.43,23.49,30M,13.17,33.81,0,12051200,281656,5374,328,35
1405903,"Tre White",1405903,G,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,30.5,12.48,5.4,1.25,1.84,1.67,0.35,0.35,13.73,17.88,19.13,0.7,6.65,21.29,21.29,22.65,32M,12.69,32.61,0,12051000,245428,5442,329,35
1403615,"German Plotnikov",1403615,G,HOF,BAMA,Hofstra,ACTIVE,-11.5,158.5,73.5,31.5,9.04,3.5,0.95,1.66,0.72,0.85,0.64,9.99,12.54,13.49,1.49,4.45,18.44,18.44,18.31,32M,10.26,26.36,0,12051090,246762,5342,330,35
1437616,"Jordan Burks",1437616,F,UCF,UCLA,UCF,ACTIVE,-5.5,151.5,73,31.5,12.92,5.45,0.67,1.91,0.99,1.11,0.42,13.59,18.37,19.04,1.53,6.12,24.07,24.07,24.31,32M,14.38,34.24,0,12051020,288751,5568,331,35
1459528,"Eddrin Bronson",1459528,G,FUR,UCONN,Furman,ACTIVE,-20.5,135.5,57.5,24,5.39,1.99,1.22,0.81,1.44,0.55,0.32,6.61,7.38,8.6,0.87,3.21,10.79,10.79,11.14,26M,5.34,16.94,0,12051010,289681,5381,333,35
1612418,"Ethan Burg",1612418,G,TENN,MIAOH,Tennessee,ACTIVE,12.5,148.5,80.5,9,2.19,0.76,0.73,0.45,0.71,0.32,0.05,2.92,2.95,3.68,0.37,1.49,4.62,4.62,4.85,10M,0,10.43,0,12070740,654387,5552,335,35
1538608,"Sven Djopmo",1538608,G,ARIZ,LIU,Arizona,ACTIVE,30.5,147.5,89,2,0.66,0.21,0.15,0.07,0.11,0.05,0.01,0.81,0.87,1.02,0.06,0.36,1.22,1.22,1.25,5M,0,3.51,0,12051120,503255,5345,336,35
1592596,"Eric Reibe",1592596,C,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,13,6.3,3.37,0.56,0.03,0.39,0.35,0.48,6.86,9.67,10.23,0.83,3.93,13.29,13.29,12.83,14M,12.83,12.83,0,12051010,652344,5381,338,35
1593333,"DeWayne Brown",1593333,F,TENN,MIAOH,Tennessee,ACTIVE,12.5,148.5,80.5,8,2.3,1.88,0.52,0.01,0.38,0.17,0.29,2.82,4.18,4.7,0.46,2.4,6.36,6.36,6.18,10M,0,12.79,0,12070740,651983,5552,339,35
1353896,"Lance Williams",1353896,G,PVA&M,UF,"Prairie View",ACTIVE,-35.5,155.5,60,38,9.86,3.55,3.13,0.78,1.91,0.99,0.24,12.99,13.41,16.54,1.23,6.68,20.6,20.6,20.89,40M,13.18,28.6,0,12070420,229076,5407,342,35
1422613,"Garry Clark",1422613,F,UTST,VU,"Utah State",ACTIVE,-1.5,146.5,74,10.5,3.53,2.42,0.33,0.05,0.57,0.17,0.32,3.86,5.95,6.28,0.49,2.75,7.84,7.84,7.78,12M,0.94,14.62,0,12051150,250159,5579,345,35
1402802,"Cruz Davis",1402802,G,HOF,BAMA,Hofstra,ACTIVE,-11.5,158.5,73.5,35,17.51,3.44,4.29,1.95,2.28,1.28,0.28,21.8,20.95,25.24,1.56,7.73,30.49,30.49,31.24,36M,18.94,43.54,0,12051090,246627,5342,348,35
1402846,"Tamin Lipsey",1402846,G,ISU,TENNS,"Iowa State",ACTIVE,24.5,147.5,86,30.5,13.44,3.94,4.28,1.27,2.02,1.81,0.01,17.72,17.38,21.66,1.82,8.22,28.01,28.01,28.06,32M,15.72,40.4,0,12051160,245021,5438,349,35
1523626,"Boogie Fland",1523626,G,UF,PVA&M,Florida,ACTIVE,35.5,155.5,95.5,30.5,13.08,2.79,3.03,1.09,1.73,1.58,0.03,16.11,15.87,18.9,1.61,5.82,24.08,24.08,24.02,32M,13.45,34.59,0,12070420,457466,5407,351,35
1611725,"Uroš Paunović",1611725,G,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,1,0.31,0.1,0.07,0.04,0.06,0.03,0.01,0.38,0.41,0.48,0.04,0.17,0.58,0.58,0.59,5M,0,1.66,0,12051010,652339,5381,352,35
1536859,"Alex Bruskotter",1536859,G,WRIGH,UVA,"Wright State",ACTIVE,-17.5,146.5,64.5,2.5,0.78,0.38,0.1,0.12,0.14,0.09,0.01,0.88,1.16,1.26,0.1,0.48,1.52,1.52,1.58,5M,0,4.43,0,12051110,459180,5580,354,35
1593982,"CJ Ingram",1593982,G,UF,PVA&M,Florida,ACTIVE,35.5,155.5,95.5,2,0.72,0.34,0.15,0.13,0.14,0.04,0.02,0.87,1.06,1.21,0.06,0.49,1.37,1.37,1.47,5M,0,4.12,0,12070420,652054,5407,356,35
1548509,"Ismael Diouf",1548509,F,UNI,STJN,"Northern Iowa",ACTIVE,-10.5,132.5,61,5,1.31,0.62,0.34,0.14,0.43,0.09,0.1,1.65,1.93,2.27,0.19,0.96,2.7,2.7,2.82,10M,0,5.84,0,12050980,505199,5544,359,35
1592575,"Geon Hutchins",1592575,G,UNI,STJN,"Northern Iowa",ACTIVE,-10.5,132.5,61,5,0.78,0.71,0.15,0.14,0.26,0.19,0.04,0.93,1.49,1.64,0.23,0.86,2.29,2.29,2.3,10M,0,4.95,0,12050980,656278,5544,360,35
1591013,"Dwayne Aristode",1591013,G,ARIZ,LIU,Arizona,ACTIVE,30.5,147.5,89,11,3.3,1.34,0.65,0.72,0.46,0.49,0.07,3.95,4.64,5.29,0.56,1.99,7.11,7.11,7.2,12M,0.35,14.05,0,12051120,651959,5345,362,35
1594896,"Samis Calderon",1594896,F,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,0.75,0.17,0.14,0.04,0.01,0.06,0.02,0.03,0.21,0.31,0.35,0.05,0.18,0.48,0.48,0.48,5M,0,1.23,0,12051000,652305,5442,363,35
1593334,"Nate Ament",1593334,F,TENN,MIAOH,Tennessee,ACTIVE,12.5,148.5,80.5,34,19.55,6.99,2.49,1.88,2.63,0.84,0.83,22.04,26.54,29.03,1.67,9.48,34.07,34.07,35.23,36M,21.71,48.75,0,12070740,651957,5552,365,35
1365403,"Alex Karaban",1365403,F,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,36,12.7,5.56,2.79,1.67,1.44,0.91,0.67,15.49,18.26,21.05,1.58,8.35,26.82,26.82,27.14,40M,17.23,37.05,0,12051010,181795,5381,367,35
1460179,"Tru Washington",1460179,G,MIA,MIZZ,"Miami (FL)",ACTIVE,1.5,145.5,73.5,27,10.91,3.69,1.44,1.39,1.27,1.52,0.02,12.35,14.6,16.04,1.54,5.13,20.87,20.87,20.84,28M,10.56,31.12,0,12051130,288948,8393,368,35
1597547,"James Patterson",1597547,G,HOF,BAMA,Hofstra,ACTIVE,-11.5,158.5,73.5,23,10.1,6.62,0.49,1.18,1.21,0.78,0.08,10.59,16.72,17.21,0.86,7.11,20.17,20.17,20.93,24M,9.15,32.71,0,12051090,505280,5342,369,35
1232127,"Monty Bowser",1232127,F,CALBA,KU,"California Baptist",ACTIVE,-14.5,141.5,63.5,1,0.25,0.21,0.02,0.03,0.04,0.03,0.02,0.27,0.46,0.48,0.05,0.23,0.63,0.63,0.63,5M,0,1.61,0,12051000,149775,5442,370,35
1464106,"Tyler Perkins",1464106,G,VU,UTST,Villanova,ACTIVE,1.5,146.5,72.5,34,15.61,6.66,1.3,2.34,1.06,1.06,0.35,16.91,22.27,23.57,1.41,7.96,28.7,28.7,29.49,36M,17.88,41.1,0,12051150,289295,5579,371,35
1520756,"Jack Lusk",1520756,G,PUR,QUEEN,Purdue,ACTIVE,25.5,159.5,92.5,1,0.3,0.13,0.06,0.04,0.06,0.03,0.01,0.36,0.43,0.49,0.04,0.19,0.59,0.59,0.61,5M,0,1.71,0,12051070,457525,5517,373,35
1459805,"Jamari McDowell",1459805,G,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,14,2.49,1.22,0.64,0.67,0.43,0.31,0.11,3.13,3.71,4.35,0.42,1.86,5.72,5.72,5.92,16M,1.28,10.56,0,12051000,281797,5442,375,35
1591640,"Chance Mallory",1591640,G,UVA,WRIGH,Virginia,ACTIVE,17.5,146.5,82,23,8.85,3.23,3.26,1.06,1.05,1.17,0.12,12.11,12.08,15.34,1.29,6.49,20.45,20.45,20.38,24M,8.91,31.85,0,12051110,657246,5580,376,35
1534759,"Joshua DeCady",1534759,F,HOF,BAMA,Hofstra,ACTIVE,-11.5,158.5,73.5,25,6.74,3.85,0.62,0.56,0.91,0.69,0.4,7.36,10.59,11.21,1.09,4.47,14.65,14.65,14.5,26M,7.39,21.61,0,12051090,457452,5342,377,35
1593983,"Alex Lloyd",1593983,G,UF,PVA&M,Florida,ACTIVE,35.5,155.5,95.5,2,0.6,0.24,0.1,0.1,0.15,0.04,0.02,0.7,0.84,0.94,0.06,0.34,1.09,1.09,1.16,5M,0,3.25,0,12070420,652080,5407,378,35
1591696,"Elijah Perryman",1591696,G,UTST,VU,"Utah State",ACTIVE,-1.5,146.5,74,8,2.39,1.13,1.59,0.31,0.8,0.37,0.1,3.98,3.52,5.11,0.47,2.72,6.71,6.71,6.86,10M,0,14.76,0,12051150,655013,5579,379,35
1593511,"Francis Chukwudebelu",1593511,C,STC,UK,"Santa Clara",ACTIVE,-3.5,157.5,77,2,0.47,0.46,0.12,0.02,0.07,0.05,0.12,0.59,0.93,1.05,0.17,0.58,1.64,1.64,1.53,5M,1.53,1.53,0,12051140,659487,5445,380,35
1461401,"Cam Manyawu",1461401,F,IOWA,CLEM,Iowa,ACTIVE,-1.5,131.5,66.5,23,6.92,4.8,1.01,0.03,1.17,1.06,0.49,7.93,11.72,12.73,1.55,5.81,17.7,17.7,16.99,24M,8.27,25.71,0,12051200,289584,5374,381,35
1593313,"Marial Akuentok",1593313,F,TTU,AKR,"Texas Tech",ACTIVE,6.5,154.5,80.5,5,1.39,1.21,0.19,0.06,0.35,0.1,0.1,1.58,2.6,2.79,0.2,1.4,3.39,3.39,3.46,10M,0,7.16,0,12051080,652298,5560,382,35
1594897,"Kohl Rosario",1594897,G,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,7,1.87,0.62,0.32,0.34,0.26,0.18,0.09,2.19,2.49,2.81,0.27,0.94,3.66,3.66,3.72,10M,0,8,0,12051000,652346,5442,383,35
1482268,"Dontae Horne",1482268,G,PVA&M,UF,"Prairie View",ACTIVE,-35.5,155.5,60,38,21.04,5.78,3.21,1.44,3.31,1.76,0.38,24.25,26.82,30.03,2.14,8.99,35.91,35.91,36.53,40M,23.05,50.01,0,12070420,289730,5407,384,35
1231567,"Nate Heise",1231567,G,ISU,TENNS,"Iowa State",ACTIVE,24.5,147.5,86,20,4.07,4.03,1.44,0.59,0.49,0.82,0.04,5.51,8.1,9.54,0.86,5.47,13.17,13.17,13.05,22M,5.06,21.04,0,12051160,148965,5438,385,35
1461115,"Solomon Ball",1461115,G,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,31,14.01,3.17,1.91,2.44,1.13,0.26,0.13,15.92,17.18,19.09,0.39,5.08,20.71,20.71,22.27,32M,12.47,32.07,0,12051010,288743,5381,386,35
1461126,"Brandon Williams",1461126,G,UCLA,UCF,UCLA,ACTIVE,5.5,151.5,78.5,17,4.22,2.54,0.44,0.34,0.41,0.57,0.32,4.66,6.76,7.2,0.89,2.98,10.17,10.17,9.78,18M,2.75,16.81,0,12051020,288955,5568,387,35
1487427,"Aaron Nkrumah",1487427,F,TENNS,ISU,"Tennessee State",ACTIVE,-24.5,147.5,61.5,32,13.73,5.88,3.08,1.6,2.95,2.4,0.44,16.81,19.61,22.69,2.84,8.96,30.95,30.95,30.77,34M,18.5,43.04,0,12051160,295170,5438,389,35
1541437,"Will Hornseth",1541437,F,UNI,STJN,"Northern Iowa",ACTIVE,-10.5,132.5,61,29,11.3,4.99,2.35,0.1,1.98,0.58,0.82,13.65,16.29,18.64,1.4,7.34,23.04,23.04,22.96,30M,12.88,33.04,0,12050980,459253,5544,391,35
1541459,"JC Brooks",1541459,F,TENNS,ISU,"Tennessee State",ACTIVE,-24.5,147.5,61.5,3,0.54,0.64,0.11,0.04,0.21,0.03,0.06,0.65,1.18,1.29,0.09,0.75,1.55,1.55,1.61,5M,0,4.12,0,12051160,460385,5438,393,35
1500814,"Andrija Jelavic",1500814,F,UK,STC,Kentucky,ACTIVE,3.5,157.5,80.5,15,5.52,3.55,0.78,0.78,0.95,0.51,0.32,6.3,9.07,9.85,0.83,4.33,12.47,12.47,12.69,16M,3.32,22.06,0,12051140,652058,5445,394,35
1459806,"Elmarko Jackson",1459806,G,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,18,5.32,1.57,1.39,0.61,0.96,0.71,0.16,6.71,6.89,8.28,0.87,2.96,10.93,10.93,10.92,20M,3.73,18.11,0,12051000,281787,5442,395,35
1535816,"Jamichael Stillwell",1535816,F,UCF,UCLA,UCF,"Q(Undisclosed - 03/20/2026)",-5.5,151.5,73,30,11.16,7.96,2.29,0.47,1.37,0.85,0.15,13.45,19.12,21.41,1,10.25,25.77,25.77,26.34,32M,15.58,37.1,0,12051020,459380,5568,396,35
1591641,"Johann Grünloh",1591641,C,UVA,WRIGH,Virginia,ACTIVE,17.5,146.5,82,17.5,5.96,3.56,0.41,0.54,0.76,0.38,1.39,6.37,9.52,9.93,1.77,3.97,15.39,15.39,14.45,18M,14.45,14.45,0,12051110,657236,5580,397,35
1460510,"Alvaro Folgueiras",1460510,F,IOWA,CLEM,Iowa,ACTIVE,-1.5,131.5,66.5,22,7.97,5.62,2.37,1.14,1.46,0.62,0.13,10.34,13.59,15.96,0.75,7.99,19.06,19.06,19.92,24M,9.69,30.15,0,12051200,290360,5374,399,35
1593512,"KJ Cochran",1593512,G,STC,UK,"Santa Clara",ACTIVE,-3.5,157.5,77,11,4.05,1.62,0.51,0.5,0.35,0.33,0.03,4.56,5.67,6.18,0.36,2.13,7.49,7.49,7.63,12M,0.37,14.89,0,12051140,659489,5445,401,35
1360235,"Travis Harper",1360235,G,TENNS,ISU,"Tennessee State",ACTIVE,-24.5,147.5,61.5,33,13.87,3.91,0.8,2.36,1.46,0.92,0.17,14.67,17.78,18.58,1.09,4.71,21.57,21.57,22.6,34M,13.31,31.89,0,12051160,221377,5438,402,35
1591367,"Kellen Pickett",1591367,F,WRIGH,UVA,"Wright State",ACTIVE,-17.5,146.5,64.5,31,9.66,6.71,1.3,0.62,1.58,0.57,1.78,10.96,16.37,17.67,2.35,8.01,25.14,25.14,24.33,32M,14.39,34.27,0,12051110,658079,5580,404,35
1460115,"Eian Elmer",1460115,F,MIAOH,TENN,"Miami (OH)",ACTIVE,-12.5,148.5,68,33,12.34,5.22,1.15,2.31,1.48,1.37,0.68,13.49,17.56,18.71,2.05,6.37,24.99,24.99,25.14,34M,15.12,35.16,0,12070740,289033,5552,405,35
1597549,"Preston Edmead",1597549,G,HOF,BAMA,Hofstra,ACTIVE,-11.5,158.5,73.5,37,17.91,4.61,5.14,2.94,2.01,0.47,0.02,23.05,22.52,27.66,0.49,9.75,30.66,30.66,32.94,40M,20.79,45.09,0,12051090,658836,5342,408,35
1488649,"Dominique Daniels",1488649,G,CALBA,KU,"California Baptist",ACTIVE,-14.5,141.5,63.5,38,21.84,4.1,3.34,2.21,2.28,1.18,0.09,25.18,25.94,29.28,1.27,7.44,33.32,33.32,34.51,40M,21.78,47.24,0,12051000,291737,5442,409,35
1520747,"C.J. Cox",1520747,G,PUR,QUEEN,Purdue,ACTIVE,25.5,159.5,92.5,25,9.9,3.07,1.28,1.95,0.36,0.53,0.22,11.18,12.97,14.25,0.75,4.35,17.41,17.41,17.97,26M,8.62,27.32,0,12051070,457441,5517,412,35
1610606,"Reid Celestin",1610606,F,QUEEN,PUR,"Queens Nc",ACTIVE,-25.5,159.5,67,1,0.19,0.2,0.05,0.01,0.05,0.02,0.02,0.24,0.39,0.44,0.04,0.25,0.57,0.57,0.58,5M,0,1.48,0,12051070,656607,5517,413,35
1593930,"Mason Porter-Brown",1593930,F,LIU,ARIZ,"Long Island University",ACTIVE,-30.5,147.5,58.5,20.5,6.25,3.39,0.56,0.91,1.06,0.73,0.43,6.81,9.64,10.2,1.16,3.95,13.6,13.6,13.59,22M,5.64,21.54,0,12051120,655280,5345,414,35
1593941,"Anthony Rise",1593941,G,ISU,TENNS,"Iowa State",ACTIVE,24.5,147.5,86,1,0.33,0.16,0.06,0.04,0.09,0.03,0.01,0.39,0.49,0.55,0.04,0.22,0.64,0.64,0.68,5M,0,1.91,0,12051160,652144,5438,416,35
1245902,"Devin Askew",1245902,G,VU,UTST,Villanova,ACTIVE,1.5,146.5,72.5,26,11.01,3.29,1.95,2.45,1.8,1.06,0.17,12.96,14.3,16.25,1.23,5.24,19.77,19.77,20.84,28M,10.56,31.12,0,12051150,148767,5579,420,35
1461315,"Karson Templin",1461315,F,UTST,VU,"Utah State",ACTIVE,-1.5,146.5,74,17,8.03,3.94,0.54,0.65,0.76,0.59,0.75,8.57,11.97,12.51,1.34,4.48,16.82,16.82,16.39,18M,5.59,27.19,0,12051150,288932,5579,422,35
1594899,"Bryson Tiller",1594899,F,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,23,7.41,5.93,1.07,0.26,1.71,0.33,1.16,8.48,13.34,14.41,1.49,7,18.91,18.91,18.75,24M,9.12,28.38,0,12051000,597345,5442,423,35
