PLAYERID,PLAYER,PARTNERID,POS,TEAM,OPP,TEAMNAME,STATUS,SPREAD,O/U,TOTAL,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,UD,PP,FPTS,RANGE,FLOOR,CEIL,POWN,SCHEDULE_ID,CORE_ID,CORETEAMID,REFID,OWNERSHIP
1522588,"Drew McElroy",1522588,G,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,455389,5396,109,35
1401379,"Rylan Griffen",1401379,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,143.5,66.5,29,9.83,2.75,2.26,1.75,1.89,1.29,0.53,12.09,12.58,14.84,1.82,5.01,20.09,20.09,20.23,30M,10.99,29.47,0,12078230,244983,87955,110,35
1480183,"Berke Buyuktuncel",1480183,F,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,23,5.88,5.28,1.48,0.31,1.31,0.79,1,7.36,11.16,12.64,1.79,6.76,18.49,18.49,17.8,24M,8.66,26.94,0,12076340,288752,5485,111,35
1524458,"Owen Aquino",1524458,F,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,29,8.84,6.28,2.63,0.59,1.69,1,1.82,11.47,15.12,17.75,2.82,8.91,27.1,27.1,25.81,30M,14.44,37.18,0,12076400,457978,5347,112,35
1241593,"Nimari Burnett",1241593,G,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,22,9.58,3.06,1.05,2.12,1.13,0.67,0.03,10.63,12.64,13.69,0.7,4.11,15.8,15.8,16.88,24M,7.37,26.39,0,12078240,149616,8396,113,35
1461340,"Coleson Messer",1461340,G,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,289276,5485,114,35
1611017,"Elmir Dzafic",1611017,C,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,652308,5347,115,35
1595001,"Patrick Liburd",1595001,G,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,652079,8396,116,35
1487674,"Joaquim ArauzMoore",1487674,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,146.5,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078250,291887,5422,117,35
1420695,"Jack Scott",1420695,G,DUKE,TCU,Duke,ACTIVE,12.5,139.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,250151,5396,118,35
1486178,"Coen Carr",1486178,F,MSU,UL,"Michigan State",ACTIVE,5.5,151.5,78.5,31.5,12.76,5.48,1.21,0.87,1.45,0.37,0.93,13.97,18.24,19.45,1.3,6.69,23.6,23.6,23.78,32M,14.06,33.5,0,12076410,290761,5465,119,35
1435600,"Dame Sarr",1435600,G,DUKE,TCU,Duke,ACTIVE,12.5,139.5,76,33,8.26,3.73,1.28,1.47,1.55,0.9,0.69,9.54,11.99,13.27,1.59,5.01,17.88,17.88,17.99,34M,10.6,25.38,0,12076310,654433,5396,120,35
1533753,"Matas Vokietaitis",1533753,C,TEX,GONZ,Texas,ACTIVE,-6.5,146.5,70,27,13.25,7.86,0.86,0.01,2.46,0.05,0.77,14.11,21.11,21.97,0.82,8.72,23.99,23.99,25.07,28M,25.07,25.07,0,12078250,456032,5422,121,35
1523622,"Jaden Karuletwa",1523622,G,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,457512,5347,122,35
1459855,"Brock Harding",1459855,G,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,29,6.09,2.64,4.49,0.92,1.79,1.15,0.02,10.58,8.73,13.22,1.17,7.13,17.72,17.72,18.04,30M,9.8,26.28,0,12076310,289049,5396,123,35
1459976,"RJ Jones",1459976,G,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,455382,5396,124,35
1522589,"Malick Diallo",1522589,C,TCU,DUKE,TCU,"O(Knee - 11/14/2025)",-12.5,139.5,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,455368,5396,125,35
1480184,"Aday Mara",1480184,C,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,26,14.93,7.98,2.54,0.14,2.28,0.28,2.68,17.47,22.91,25.45,2.96,10.52,34.92,34.92,33.89,28M,33.89,33.89,0,12078240,288852,8396,126,35
1548428,"Chris McDermott",1548428,F,TA&M,UH,"Texas A&M",ACTIVE,-10.5,143.5,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078230,504443,87955,127,35
1611018,"Paulo Semedo",1611018,C,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,652351,5347,128,35
1595002,"Trey McKenney",1595002,G,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,24,10.18,3.07,0.91,1.96,1.07,0.6,0.07,11.09,13.25,14.16,0.67,3.98,16.14,16.14,17.15,26M,8.23,26.07,0,12078240,652098,8396,129,35
1597202,"Ruben Dominguez",1597202,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,143.5,66.5,24,6.72,2.59,1.25,1.59,0.72,0.36,0.07,7.97,9.31,10.56,0.43,3.84,12.27,12.27,13.12,26M,6.3,19.94,0,12078230,654394,87955,130,35
1402821,"Jaden Schertz",1402821,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,244922,8396,131,35
1402832,"Vincent Brady",1402832,G,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,246716,5347,132,35
1476048,"Kaleb Glenn",1476048,F,MSU,UL,"Michigan State","O(Knee - 10/31/2025)",5.5,151.5,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076410,289237,5465,133,35
1324325,"Sam Hoiberg",1324325,G,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,33,9.27,5.43,3.72,0.96,1.72,1.82,0.08,12.99,14.7,18.42,1.9,9.15,25.34,25.34,25.1,34M,14.78,35.42,0,12076340,179812,5485,134,35
1523623,"Ayden Kelley",1523623,G,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,457515,5347,135,35
1522325,"Khani Rooths",1522325,F,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,9,2.54,2.19,0.48,0.24,0.46,0.26,0.22,3.02,4.73,5.21,0.48,2.67,6.9,6.9,6.87,10M,0,14.22,0,12076410,458179,5465,136,35
1593683,"Will Hanke",1593683,G,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076410,654974,5465,137,35
1405418,"Milos Uzan",1405418,G,UH,TA&M,Houston,ACTIVE,10.5,143.5,77,34,11.03,2.79,4.12,2.14,1.76,1.03,0.25,15.15,13.82,17.94,1.28,6.91,22.65,22.65,23.47,36M,14.23,32.71,0,12078230,245048,87955,138,35
1461122,"Youssouf Singare",1461122,C,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,3,0.42,0.76,0.06,0.01,0.19,0.11,0.07,0.48,1.18,1.24,0.18,0.82,1.77,1.77,1.73,5M,1.73,1.73,0,12076400,288921,5347,139,35
1552994,"Liutauras Lelevicius",1552994,G,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,26,7.46,3.55,0.68,1.37,0.66,0.38,0.12,8.14,11.01,11.69,0.5,4.23,13.57,13.57,14.27,28M,7.24,21.3,0,12076310,512160,5396,140,35
1541884,"Birgir Irving",1541884,F,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,505231,5347,141,35
1595003,"Oscar Goodman",1595003,F,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,652031,8396,142,35
1541895,"David Fonville",1541895,G,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,505206,5347,143,35
1265289,"Babacar Diallo",1265289,F,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,245609,5347,144,35
1535812,"L.J. Cason",1535812,G,MICH,STL,Michigan,"O(ACL - 02/28/2026)",12.5,161.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,505048,8396,145,35
1523624,"Billy Richmond",1523624,F,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,37,14.92,6.05,2.52,0.5,2.17,1.41,1.13,17.44,20.97,23.49,2.54,8.57,31.42,31.42,30.62,40M,19.45,41.79,0,12076400,457569,5347,146,35
1415824,"Tanner Toolson",1415824,G,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,21,6.17,3.15,0.98,0.72,0.48,0.71,0.2,7.15,9.32,10.3,0.91,4.13,13.68,13.68,13.53,22M,5.24,21.82,0,12076310,246087,5396,147,35
1404979,"Jamarques Lawrence",1404979,G,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,30,9.03,2.58,3.67,1.31,2.47,0.82,0.07,12.7,11.61,15.28,0.89,6.25,17.85,17.85,18.98,32M,10.63,27.33,0,12076340,244800,5485,148,35
1405628,"Kendall Blue",1405628,G,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,245358,5485,149,35
1175057,"Steele Venters",1175057,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,146.5,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078250,89262,5422,150,35
1232444,"J'Vonne Hadley",1232444,G,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,34,14.23,5.51,1.92,1.53,1.02,1.29,0.31,16.15,19.74,21.66,1.6,7.43,27.51,27.51,27.52,36M,16.69,38.35,0,12076410,149164,5465,151,35
1432611,"AJ Redd",1432611,G,IL,VCU,Illinois,ACTIVE,11.5,150.5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078220,255641,5430,152,35
1541885,"Braden Hausen",1541885,F,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,20,5.29,2.95,0.95,1.18,0.65,0.71,0.16,6.24,8.24,9.19,0.87,3.9,12.22,12.22,12.41,22M,5.15,19.67,0,12076400,505216,5347,153,35
1236723,"Nick Pringle",1236723,F,ARK,HIGHP,Arkansas,"Q(Undisclosed - 03/19/2026)",12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,148884,5347,154,35
1432655,"London Johnson",1432655,G,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076410,679282,5465,155,35
1551136,"Will Cooper",1551136,F,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,509796,5485,156,35
1434734,"Cedric Lath",1434734,C,UH,TA&M,Houston,ACTIVE,10.5,143.5,77,1,0.24,0.21,0.02,0.01,0.05,0.01,0.05,0.26,0.45,0.47,0.06,0.23,0.65,0.65,0.63,5M,0.63,0.63,0,12078230,256840,87955,157,35
1458714,"Quentin Jones",1458714,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,27,7.22,3.78,2.6,0.93,1.66,0.86,0.83,9.82,11,13.6,1.69,6.38,19.07,19.07,18.87,28M,9.57,28.17,0,12078240,289901,8396,158,35
1589779,"Blake Fagbemi",1589779,G,IL,VCU,Illinois,ACTIVE,11.5,150.5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078220,652021,5430,159,35
1535813,"Howard Eisley",1535813,G,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,505050,8396,160,35
1523625,"Karter Knox",1523625,F,ARK,HIGHP,Arkansas,"O(Undisclosed - 02/20/2026)",12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,457518,5347,161,35
1402768,"Ty Rodgers",1402768,G,IL,VCU,Illinois,"O(Knee - 12/06/2025)",11.5,150.5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078220,244562,5430,162,35
1590582,"Quentin Rhymes",1590582,G,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,652140,5485,163,35
1405959,"Dion Brown",1405959,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,25,10.29,5.37,1.24,0.75,1.87,0.83,0.28,11.53,15.66,16.9,1.11,6.61,20.08,20.08,20.58,26M,9.88,31.28,0,12078240,246029,8396,164,35
1405618,"Ryan Conwell",1405618,G,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,37,19.53,4.99,3.3,3.16,2.86,1.34,0.18,22.83,24.52,27.82,1.52,8.29,32.17,32.17,33.95,40M,21.41,46.49,0,12076410,245131,5465,165,35
1593685,"Vangelis Zougris",1593685,F,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,11,3.03,2.83,0.68,0.07,0.92,0.27,0.21,3.71,5.86,6.54,0.48,3.51,7.96,7.96,8.12,12M,0.99,15.25,0,12076410,655048,5465,166,35
1376996,"Tomislav Ivisic",1376996,C,IL,VCU,Illinois,ACTIVE,11.5,150.5,81,24,8.97,5.73,1.53,1.12,1.31,0.32,0.45,10.5,14.7,16.23,0.77,7.26,19.14,19.14,19.92,26M,19.92,19.92,0,12078220,455377,5430,167,35
1461344,"Jordann Dumont",1461344,F,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,150.5,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078220,288780,5430,168,35
1462213,"Elliot Cadeau",1462213,G,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,31,11.64,2.59,6.12,1.79,2.62,0.93,0.24,17.76,14.23,20.35,1.17,8.71,24.8,24.8,26.06,32M,14.6,37.52,0,12078240,288753,8396,169,35
1231488,"Cameron Sheffield",1231488,G,DUKE,TCU,Duke,ACTIVE,12.5,139.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,149471,5396,170,35
1595005,"Winters Grady",1595005,G,MICH,STL,Michigan,"O(Undisclosed - 03/13/2026)",12.5,161.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,652032,8396,171,35
1541897,"Mavrick Miller",1541897,G,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,505264,5347,172,35
1597205,"Jeremiah Green",1597205,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,143.5,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078230,654404,87955,173,35
1402824,"Robbie Avila",1402824,C,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,30,12.54,5.55,4.08,1.82,1.96,0.82,0.83,16.62,18.09,22.17,1.65,9.63,28.29,28.29,28.88,32M,28.88,28.88,0,12078240,244864,8396,174,35
1530259,"Tyler Tanner",1530259,G,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,37,18.83,4.86,5.03,1.58,2.38,2.03,0.18,23.86,23.69,28.72,2.21,9.89,36.45,36.45,36.54,40M,23.04,50.04,0,12076340,458213,5485,175,35
1459859,"Pryce Sandfort",1459859,F,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,38,19.11,5.61,1.77,3.65,0.85,0.91,0.44,20.88,24.72,26.49,1.35,7.38,31.71,31.71,32.97,40M,20.94,45,0,12076340,289096,5485,176,35
1593960,"Isiah Harwell",1593960,G,UH,TA&M,Houston,ACTIVE,10.5,143.5,77,2,0.51,0.3,0.08,0.1,0.08,0.06,0.04,0.59,0.81,0.89,0.1,0.38,1.23,1.23,1.23,5M,0,3.45,0,12078230,652319,87955,177,35
1591672,"Jordan Tillery",1591672,G,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,150.5,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078220,655292,5430,178,35
1590583,"Leo Curtis",1590583,F,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,651999,5485,179,35
1461411,"Trey Green",1461411,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,25,9.66,2.93,1.55,2.47,0.72,0.93,0.01,11.21,12.59,14.14,0.94,4.48,17.6,17.6,18.4,26M,8.83,27.97,0,12078240,289560,8396,180,35
1245932,"Cam'Ron Fletcher",1245932,F,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,26,11.23,8.79,1.23,1.22,1.58,1.18,0.66,12.46,20.02,21.25,1.84,10.02,27.55,27.55,27.89,28M,14.86,40.92,0,12076400,148765,5347,181,35
1342743,"Cole Bott",1342743,F,TEX,GONZ,Texas,ACTIVE,-6.5,146.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078250,180081,5422,182,35
1594786,"Badara Diakite",1594786,F,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,655218,8396,183,35
1482289,"Kalifa Sakho",1482289,F,UH,TA&M,Houston,ACTIVE,10.5,143.5,77,14,3.06,2.71,0.11,0.02,0.64,0.16,0.77,3.17,5.77,5.88,0.93,2.82,8.63,8.63,8.17,16M,2.14,14.2,0,12078230,288909,87955,184,35
1232314,"Duke Miles",1232314,G,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,34,15.2,4.45,4.54,1.94,2.61,2.49,0.28,19.74,19.65,24.19,2.77,8.99,33.02,33.02,32.79,36M,19.88,45.7,0,12076340,149749,5485,185,35
1193990,"Rienk Mast",1193990,F,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,31,13.14,5.83,2.52,1.22,1.96,0.42,0.31,15.66,18.97,21.49,0.73,8.35,24.15,24.15,25.38,32M,15.01,35.75,0,12076340,92888,5485,186,35
1595006,"Malick Kordel",1595006,C,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,652073,8396,187,35
1487679,"Zvonimir Ivisic",1487679,F,IL,VCU,Illinois,ACTIVE,11.5,150.5,81,20,6.3,4.72,0.22,0.55,0.63,0.2,1.61,6.52,11.02,11.24,1.81,4.94,17.09,17.09,16.12,22M,6.69,25.55,0,12078220,288824,5430,188,35
1459706,"Mackenzie Mgbako",1459706,F,TA&M,UH,"Texas A&M","O(Foot - 12/29/2025)",-10.5,143.5,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078230,289073,87955,189,35
1591651,"Jayden Leverett",1591651,C,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,652077,5485,190,35
1403617,"Emanuel Sharp",1403617,G,UH,TA&M,Houston,ACTIVE,10.5,143.5,77,29,14.06,3.03,1.76,2.59,1.41,1.3,0.02,15.82,17.09,18.85,1.32,4.79,22.9,22.9,23.73,30M,12.89,34.57,0,12078230,245144,87955,191,35
1593961,"Bryce Jackson",1593961,G,UH,TA&M,Houston,"O(Redshirt - 01/06/2026)",10.5,143.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078230,652323,87955,192,35
1522329,"Divine Ugochukwu",1522329,G,MSU,UL,"Michigan State","O(Foot - 02/06/2026)",5.5,151.5,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076410,458226,5465,193,35
1591014,"Meleek Thomas",1591014,G,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,35,16.62,4.84,2.39,2.47,1.52,1.34,0.3,19.01,21.46,23.85,1.64,7.23,29.41,29.41,30.05,36M,18.22,41.88,0,12076400,622620,5347,194,35
1461324,"Michael Belle",1461324,F,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,150.5,69.5,27,7.56,6.04,1.05,0.63,1.14,0.87,0.78,8.61,13.6,14.65,1.65,7.09,20.2,20.2,19.79,28M,10.54,29.04,0,12078220,289185,5430,195,35
1594787,"Luke Laczkowski",1594787,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,655254,8396,196,35
1593346,"Kayden Edwards",1593346,G,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,652310,5396,197,35
1461148,"Jace Posey",1461148,F,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,282639,5396,198,35
1402815,"Rob Martin",1402815,G,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,34,16.82,2.42,4.89,1.33,2.05,1.49,0.2,21.71,19.24,24.13,1.69,7.31,30.09,30.09,30.25,36M,18.34,42.16,0,12076400,244901,5347,199,35
1520669,"Jason Jakstys",1520669,F,IL,VCU,Illinois,"O(Undisclosed - 02/01/2026)",11.5,150.5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078220,455378,5430,200,35
1533748,"Vianney Salatchoum",1533748,C,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,2,0.42,0.28,0.04,0,0.13,0.05,0.18,0.46,0.7,0.74,0.23,0.32,1.38,1.38,1.23,5M,1.23,1.23,0,12076310,458182,5396,201,35
1593984,"Cayden Boozer",1593984,G,DUKE,TCU,Duke,ACTIVE,12.5,139.5,76,38,12.34,3.08,4.33,0.77,2.06,1.02,0.13,16.67,15.42,19.75,1.15,7.41,23.94,23.94,24.37,40M,15.37,33.37,0,12076310,654385,5396,202,35
1461413,"Dailyn Swain",1461413,F,TEX,GONZ,Texas,ACTIVE,-6.5,146.5,70,38,16.66,8.24,3.83,1.12,3.32,1.77,0.34,20.49,24.9,28.73,2.11,12.07,35.33,35.33,36.24,40M,23.02,49.46,0,12078250,289621,5422,203,35
1591015,"Amere Brown",1591015,G,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,622617,5347,204,35
1593677,"Mouhamed Camara",1593677,F,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076410,654953,5465,205,35
1594788,"Jax Kerr",1594788,F,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,655251,8396,206,35
1593347,"Xavier Edmonds",1593347,F,TCU,DUKE,TCU,ACTIVE,-12.5,139.5,63.5,26,12.05,8.15,1.32,0.95,2.6,1.05,1.05,13.37,20.2,21.52,2.1,9.47,27.5,27.5,27.88,28M,14.86,40.9,0,12076310,652309,5396,207,35
1231799,"Tramon Mark",1231799,G,TEX,GONZ,Texas,ACTIVE,-6.5,146.5,70,33,13.86,4.4,1.75,1.66,1.56,1.08,0.51,15.61,18.26,20.01,1.59,6.15,24.97,24.97,25.23,34M,14.86,35.6,0,12078250,149302,5422,208,35
1324309,"Trevon Brazile",1324309,F,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,35,14.51,8.79,1.57,1.59,1.38,1.38,1.89,16.08,23.3,24.87,3.27,10.36,35.82,35.82,34.91,36M,21.52,48.3,0,12076400,179769,5347,209,35
1593985,"Sebastian Wilkins",1593985,G,DUKE,TCU,Duke,ACTIVE,12.5,139.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,654448,5396,210,35
1591016,"Darius Acuff",1591016,G,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,38,23.44,3.9,5.72,2.86,3.47,0.81,0.29,29.16,27.34,33.06,1.1,9.62,36.55,36.55,38.91,40M,24.54,53.28,0,12076400,622616,5347,211,35
1594789,"Cam Hutson",1594789,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078240,655246,8396,212,35
1340689,"Lassina Traore",1340689,F,TEX,GONZ,Texas,"O(Undisclosed - 03/20/2026)",-6.5,146.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078250,179968,5422,213,35
1480411,"Lazar Djokovic",1480411,F,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,150.5,69.5,31,12.73,5.19,1.24,0.8,1.67,0.48,1.17,13.97,17.92,19.16,1.65,6.43,24.09,24.09,23.98,32M,14.18,33.78,0,12078220,289548,5430,214,35
1405908,"Chendall Weaver",1405908,G,TEX,GONZ,Texas,ACTIVE,-6.5,146.5,70,20,4.12,3.79,1.12,0.29,0.6,0.8,0.16,5.24,7.91,9.03,0.96,4.91,12.63,12.63,12.3,22M,4.76,19.84,0,12078250,246695,5422,215,35
1593986,"Cameron Boozer",1593986,F,DUKE,TCU,Duke,ACTIVE,12.5,139.5,76,39,22.88,10.66,4.54,1.58,3.36,1.08,0.63,27.42,33.54,38.08,1.71,15.2,44.24,44.24,46.51,40M,29.54,63.48,0,12076310,654384,5396,216,35
1340745,"Ali Abdou Dibba",1340745,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,143.5,66.5,22,6.37,3.46,0.63,0.58,0.59,1.29,0.06,7,9.83,10.46,1.35,4.09,14.91,14.91,14.32,24M,6.26,22.38,0,12078230,180259,87955,217,35
1460546,"Josh Holloway",1460546,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,143.5,66.5,14,3,1.55,1.24,0.26,1.11,0.53,0.02,4.24,4.55,5.79,0.55,2.79,7.25,7.25,7.46,16M,1.61,13.31,0,12078230,289728,87955,218,35
1591017,"Isaiah Sealy",1591017,F,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,622619,5347,219,35
